<div class=jp> 今のままだと、地球温暖化は止まらない。 </div>;"<div class=jp> N  のままだ ""remain the same as ~""  まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X. </div><br> If things remain the same as now, earth's global warming will not stop."
<div class=jp> あのまま日本に残っていたら、もっと日本語が上手になっただろう。 </div>;"<div class=jp> DemAまま ""remain the same as ~"" まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X. </div><br> After remaining in Japan in that way, you became more skillful with japanese, didn't you?"
<div class=jp> このお菓子は、冷たいまま食べるより、電子レンジで温めた方がおいしく食べられますよ。 </div>;"<div class=jp> Aまま（で）V ""V with ~; V while ~; V as (it is); V without ~""  まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X. </div><br> As for this confectionary, instead of eating it still cold, as it is, if you heat it in the microwave it'll be more delicious to eat."
<div class=jp> これはこのままにする。 </div>;"<div class=jp> Xままにする。 ""leave ~ as (it is)""  ""remain the same as ~""  まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X. </div><br> Leave this as it is."
<div class=jp> 彼は２０代で会社を作り、３０代で、大金持ちになった。 </div>;"<div class=jp> 10/20/30/etc.　＋ 代 ""one's teens/twenties/ thirties/etc.""  The suffix 代 is used with ten or its multiples to describe someone's approximate age. </div><br> In his 20s he built a company, and in his 30s he became a very wealthy person."
<div class=jp> 1980年代の後半から1990年代の初めにかけての日本の経済は「バブル経済」と呼ばれている。 </div>;"<div class=jp> 1900/1910/1920/etc. + 年代 ""1990s/1910s/1920s/etc.""  the suffix 代 is used with 10 or its multiples and 年 to refer to a certain decade. </div><br> Japan's economy from the last half of the 1980s to the beginning of the 1990s is called ""bubble economy."""
<div class=jp> 日本では秋になると仕事の面接に行くスーツ姿の学生が増える。 </div>;"<div class=jp> N　(の）姿 ""in ~; wearing ~;  姿 means ""appearance; figure"". It is used to describe someone's  external appearance, i.e. someone's form or physical form or physical appearance; someone's appearance in certain clothing; or the ay someone appears when he/she is doing something. </div><br> When it turns to fall in Japan, students wearing suits for going to job interviews increases."
<div class=jp> 母が病気で苦しむ姿を見て、私は将来医者になろうと心に決めた。 </div>;"<div class=jp> V-plain.non-past 姿 ""the way one V""   姿 means ""appearance; figure"". It is used to describe someone's  external appearance, i.e. someone's form or physical form or physical appearance; someone's appearance in certain clothing; or the ay someone appears when he/she is doing something. </div><br> Seeing the way my mother suffered from illness, I decided in my heart to become a doctor in the near future."
<div class=jp> 今日は朝から、雨が降ってはやみ、降ってはやみしていて嫌な天気だ。 </div>;"<div class=jp> V1-te　は V2 ""V1 and V2 repeatedly/over and over again/many times/etc.""  The construction of VteはV is used when a set of actions is repeated over a period of time. It can be said once, or repeated, as here. </div><br> From morning today, it rained and stopped and rained and stopped over and over again; it was nasty weather."
<div class=jp> 子供の頃は、毎年夏休みになると、家族と海に泳ぎに行ったものだ。 </div>;"<div class=jp> V-plain.non-past ものだ ""used to ~; would""  V-plain.past ものだ is used to describe in a nostalgic fashion what someone did or what happened in the past </div><br> During my childhood, ever summer break my family and I would go to swim in the sea."
<div class=jp> 毎日日本語で話すようにしていると、だんだん上手に話せるようになりますよ。 </div>;"<div class=jp> だんだn  ""gradually; little by little; bit by bit""  だんだん is used to indicate that a state changes gradually. Thus, it often occurs with ~ていく; 〜てくる；〜くなる；〜になる；〜ようになる </div><br> If you are trying to speak in Japanese every day, you will gradually become able to speak skillfully."
<div class=jp> 暖かくなるにつれて、雪が溶け、木が緑になっていく。 </div>;"<div class=jp> V-non-past.aff につれて ""as ~; with ~""  Xにつれて indicates that omething takes place as X occurs. X can be either a verb or the stem of a suru-V. </div><br> With it becoming warm, the snow will melt and the trees will turn green."
<div class=jp> 技術の進歩につれて、私達の生活は便利になった。 </div>;"<div class=jp> Nにつれて ""as ~; with ~""  Xにつれて indicates that omething takes place as X occurs. X can be either a verb or the stem of a suru-V. </div><br> With the progress of technology our lives became more convenient."
<div class=jp> 今日中にこのレポートを書き上げてしまわなければならない。 </div>;"<div class=jp> 書き上げる transitive ""to write out or down; to finish writing""  Affixed to the end of masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward,"" or ""to a great extent."" The meaning is determined by the preceeding verb. </div><br> Before today is over I must finish writing up this report."
<div class=jp> この荷物は重すぎて誰も持ち上げることは出来ない。 </div>;"<div class=jp> 持ち上げる transitive ""1: to elevate; to raise; to lift up; 2: to flatter; to extol; to praise to the sky""  Affixed to the end of masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward,"" or ""to a great extent."" The meaning is determined by the preceeding verb. </div><br> This luggage is too heavy, nobody can lift it up."
<div class=jp> 日本語を勉強している学生が、自分達で日本語のブログサイトを立ち上げた。 </div>;"<div class=jp> 立ち上げる （V-masu 上げる） transitive ""to start (something); to start up; to boot (a computer)""  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb. </div><br> The Japanese language students started up a Japanese blog site all by themselves."
<div class=jp> 泥棒はコンビニの店員を縛り上げて、レジのお金を盗んで行った。 </div>;"<div class=jp> 縛り上げる （V-masu 上げる） transitive ”to bind (tie) up”  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb. </div><br> The thief tied up the convenience store clerk, then went and stole money from the register."
<div class=jp> この岩を磨き上げてください。 </div>;"<div class=jp> 磨き上げる (V-masu 上げる） transitive ""to polish up; to shine up""  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb. </div><br> Please polish up this rock."
<div class=jp> 2行目から10行目まで、読み上げた。 </div>;"<div class=jp> 読み上げる (V-masu 上げる) transitive ""to read out loud (and clearly); to call a roll""  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb. </div><br> I read loud and clearly lines 2-10."
<div class=jp> 会社への行きがけに銀行によって、お金をおろして行こう。 </div>;"<div class=jp> V-masu がけに ""on one's way""  がけに is used with the masu-stem of motion verbs like 行く、来る、and 帰る to mean ""on one's way."" </div><br> On our way to the company, let's stop at (by means of) the bank and withdraw money."
<div class=jp> 日本に行ったら 英語は使わないでなるべく日本語だけで生活するつもりだ。 </div>;"<div class=jp> N だけで ""just N (is fine/enough/etc.)  N/Vだけで is used to express the idea that X or just doing X is fine or good enough or that one can do something just with X or by doing X. </div><br> If I go to Japan, I plan on not using English and speaking just Japanese to live."
<div class=jp> この植木は２週間に一度水をやるだけでいいですよ。 </div>;"<div class=jp> {V-plain.non-past/N} だけで {いい／十分だ／etc.}  ""just with ~; just by V-ing (is fine/enough/etc.)  N/Vだけで is used to express the idea that X or just doing X is fine or good enough or that one can do something just with X or by doing X. </div><br> Just watering this plant once in two weeks time is enough."
<div class=jp> 「飲むだけでやせられる薬」などという広告は信じない方がいいですよ。 </div>;"<div class=jp> V1-plain だけで V2  ""just with ~; just by V-ing (is fine/enough/etc.)  N/Vだけで is used to express the idea that X or just doing X is fine or good enough or that one can do something just with X or by doing X. </div><br> It's better not to believe advertisements that say things like ""just by taking this medicine, you'll lose weight!"""
<div class=jp> この読み物は、あまりにも漢字が多すぎて、何か書いてあるのかまったく理解できない。 </div>;"<div class=jp> あまりに（も） ""too; excessively; so""  あまりに（も） indicates that the degree of something is excessively high. It is commonly used in formal language. </div><br> In this reading material there are way too many kanji, I can't understand what's written here at all."
<div class=jp> 隣の家のパーテイがあまりにうるさかったので、警察を連絡した。 </div>;"<div class=jp> あまりに（も）{A/Anaだ}  ""too; excessively; so""  あまりに（も） indicates that the degree of something is excessively high. It is commonly used in formal language. </div><br> The next door neighbor's party was excessively loud, so I contacted the police."
<div class=jp> あまりに便利な生活は、人間を駄目にすると思う。 </div>;"<div class=jp> あまりに（も）{Adv/ANa/A-stem く}  ""too; excessively; so""  あまりに（も） indicates that the degree of something is excessively high. It is commonly used in formal language. </div><br> I think an excessively convenient lifestyle is not good for a person."
<div class=jp> 漢字を覚えるにはフラッシュカードを作るのが一番です。 </div>;"<div class=jp> V-plain.non-past.aff には ""to; in order to; for; for the purpose of; when""  には　indicates purpose in general statements (often stating the speaker's judgement about an action in terms of its effectiveness, convenience, necessity, etc.). には can also mean ""when"" (=時には). Verbs or nouns can precede には.   Note that when ために is used, the predicate in the main clause describes an action. Such that: Xには Y, where Y is a judgment and never an action  XためにY, where Y is an action and never a judgement.  AND, XためにはY, where Y is a judgment, never an action </div><br> (It is my opinion that) in order to be able to memorize kanji, making flashcards is the best."
<div class=jp> 海外旅行には、このスーツケースを持って行くと便利ですよ。 </div>;"<div class=jp> N (of a VN, or direct object of する) には  ""to; in order to; for; for the purpose of; when""  には　indicates purpose in general statements (often stating the speaker's judgement about an action in terms of its effectiveness, convenience, necessity, etc.). には can also mean ""when"" (=時には). Verbs or nouns can precede には.   Note that when ために is used, the predicate in the main clause describes an action. Such that: Xには Y, where Y is a judgment and never an action  XためにY, where Y is an action and never a judgement.  AND, XためにはY, where Y is a judgment, never an action </div><br> When you travel overseas, to take this suitcase with you will be convenient."
<div class=jp> 先生の説明を聞いて、この言葉の意味はだいたい分かったけれど、まだ上手に使えない。 </div>;"<div class=jp> だいたいV ""mostly V; nearly V; almost V""  だいたい means ""most, almost, nearly (all), approximate."" The meaning changes depending on what it modifies. </div><br> Upon hearing the teacher's explanation, I mostly understood the meaning of this word, but I still can't use it skillfully."
<div class=jp> この大学では、だいたいの学生がアルバイトをしている。 </div>;"<div class=jp> だいたいの N  ""most N; almost all N; approximate N; rough N""   だいたい means ""most, almost, nearly (all), approximate."" The meaning changes depending on what it modifies. </div><br> At this university, most students have part time jobs."
<div class=jp> だいたいの数は分かりますが、正確な数は調べてみないと分かりません。 </div>;"<div class=jp> だいたい　number/amount ""approximately number/amount""  だいたい means ""most;almost; nearly(all); approximate."" The meaning changes depending on what だいたい modifies. </div><br> I know the approximate number, but if I don't look it up I don't know the accurate number."
<div class=jp> ７時から大学ホールにおいて学生会議が行います。 </div>;"<div class=jp> N1 において V ""in;at;on;during""  The compound particle における indicate the place or time of an action, event, or state. The pre-verbal form is において.  Both are used only in formal language. </div><br> The student meeting will occur in the University Hall from 7:00."
<div class=jp> アジアにおける歴史に関する問題は、解決が難しそうです。 </div>;"<div class=jp> N1 における N2  ""in;at;on;during""  The compound particle における indicate the place or time of an action, event, or state. The pre-verbal form is において.  Both are used only in formal language. </div><br> Problems related to history in asia are seemingly difficult to find a resolution for."
<div class=jp> 暑いのは好きではないが、寒いのもまた苦手だ。 </div>;"<div class=jp> もまた ""as well; also; too""  In this usage もまた means the same as も; however it is more emphatic and formal than も. </div><br> I don't like heat, but I also dislike the cold."
<div class=jp> なんだ、まだ宿題終わってないの。早くしないと、授業がはじまっちゃうよ。 </div>;"<div class=jp> なんだ ""oh!""  The literal meaning of なんだ is ""What is X?"" However it can also be used to express the speaker's slight surprise。 Used only in very casual conversation. </div><br> oh, you haven't finished your homework yet?! If you don't finish quickly, class will start (before you're done)!"
<div class=jp> ほら、これ、見て。リリーが子犬の時の写真。かわいいねえ。 </div>;"<div class=jp> ほら ""Look!; See?; Come on!""  The interjection ほら can be used to draw the hearer's attention to something. Only used in very casual conversation. </div><br> Come on, look at this! It's a picture from when Lily was a puppy. Cute, huh?"
<div class=jp> 盲導犬などのサービスドッグを除いて、病院には犬を連れて入ってはいけません。 </div>;"<div class=jp> N を除いて ""except (for); with the exception of ~; but ~""  除く means ""to remove; get rid of."" を除いて is used as a compound particle meaning ""except."" </div><br> With the exception of sevice dog s, like guide dogs, you cannot bring a dog with you into the hospital."
<div class=jp> 留学中、沖縄を除く日本全国各地を友達と一緒に旅行した。 </div>;"<div class=jp> N1 を除く N2 ""except (for); with the exception of ~; but ~""  除く means ""to remove; get rid of."" を除いて is used as a compound particle meaning ""except."" </div><br> While studying abroad, I traveled together with my friend to every place in all of Japan except Okinawa."
<div class=jp> 昭和25年頃、すなわち 1950年頃の日本は、戦争が終わったすぐ後で、みんな貧乏だった。 </div>;"<div class=jp> NP1/S1, すなわち NP2/S2 ""that is; i.e.; namely""  すなわち </div><br> Immediately after the war ended in Japan, around the Showa year 25, that is around 1950, everyone was destitute."
<div class=jp> 受付の仕事は一応私達がやることになっています。 </div>;"<div class=jp> 一応 ""for the time being; for now; tentatively; although not perfectly; sort of; just in case""  In this sentence the use means ""for the time being""  一応 is used when an action/state is tentative or not quite complete, perfect or satisfactory. It is also used when an action is taken as a precaution. </div><br> It has been decided that will will do reception desk work for the time being."
<div class=jp> コンピュータがフリーズする問題は一応解決したけれど、まだ、メールが文字化けするという問題が残っている。 </div>;"<div class=jp> 一応 ""for the time being; for now; tentatively; although not perfectly; sort of; just in case""  In this sentence the use means ""tentatively""  一応 is used when an action/state is tentative or not quite complete, perfect or satisfactory. It is also used when an action is taken as a precaution. </div><br> The problem with the computer freezing was tentatively resolved, but the problem of garbled letters appearing in emails remains."
<div class=jp> レポートは一応書き上げたけれど、英語のスペルチェックがまだだ。 </div>;"<div class=jp> 一応 ""for the time being; for now; tentatively; although not perfectly; sort of; just in case""  In this sentence the use means ""although not perfectly""  一応 is used when an action/state is tentative or not quite complete, perfect or satisfactory. It is also used when an action is taken as a precaution. </div><br> Although not perfectly, the paper is completed; all that remains is English spell check."
<div class=jp> 作文はワープロで書いてもいいはずだが、一応、先生に聞いてみよう。 </div>;"<div class=jp> 一応 ""for the time being; for now; tentatively; although not perfectly; sort of; just in case""  In this sentence the use means ""just in case""  一応 is used when an action/state is tentative or not quite complete, perfect or satisfactory. It is also used when an action is taken as a precaution. </div><br> It should be ok to write the report in Word Pro, but just in case, I'll try asking the teacher."
<div class=jp> 日本でのインターンシップの経験は、私の人生を大きく左右するだろう。 </div>;"<div class=jp> N1 を N2 左右する ""influence; govern""  左右する is most commonly used in written language. </div><br> I wonder if the experience of an internship in Japan will will have a big influence on my life."
<div class=jp> 今年の冬は、一月、二月共、あまり寒くなった。 </div>;"<div class=jp> N1,N2 共（に） ""Both N1 and N2""  The colloquial form is N1もN2も. </div><br> Winter this year got pretty cold in both January and February."
<div class=jp> インターネットの時代に入って、人々の買物の仕方が変わった。 </div>;"<div class=jp> N (time period) に {入り/入って (から)} ""since N began; after N began""  N に入る literally means ""to enter N,"" but when N is a noun indicating a time period, the phrase means ""N begins."" The most common form is N に入り or N に入って（から), meaning ""since/after N began."" </div><br> Since entering the age of the internet, the way people shop has changed."
<div class=jp> 梅雨に入ってから、晴れの日がまったくなくて湿度が高く、気持ちが悪い。 </div>;"<div class=jp> N (time period) に {入り/入って (から)} ""since N began; after N began""  N に入る literally means ""to enter N,"" but when N is a noun indicating a time period, the phrase means ""N begins."" The most common form is N に入り or N に入って（から), meaning ""since/after N began."" </div><br> Since the rainy season began, there's been absolutely no sunny days, the humidity has been high, and it feel gross."
<div class=jp> 江戸時代に入り、和歌より俳句の方が楽しまれるようになった。 </div>;"<div class=jp> N (time period) に {入り/入って (から)} ""since N began; after N began""  N に入る literally means ""to enter N,"" but when N is a noun indicating a time period, the phrase means ""N begins."" The most common form is N に入り or N に入って（から), meaning ""since/after N began."" </div><br> After the Edo period began, haiku came to be enjoyed more than Waka."
<div class=jp> 地球の未来を考えたとき、何よりもまず初めに地球温暖化が問題にされるべきだ。 </div>;"<div class=jp> N/NP が問題に {される／なる} ""X becomes an issue; X is brought up as an issue; X is questioned; X is called into question.""  X を 問題にする means ""to bring X up as an issue"" or ""to question X."" This phrase is often used in the passive form Xが問題にされる. Xが問題になる is also common. The meaning is the same as that of the passive version. </div><br> When the Earth's future is thought of, it should be global warming which is brought up as an issue first before all other things."
<div class=jp> 私の母は、未だに携帯電話を持たずに生活している。 </div>;"<div class=jp> 未だに ""still; (not ~) yet""  indicates that someone of something is in the same state as he/she/it was some time ago. This form is primarily used in written language. In spoken language まだ is used. </div><br> My mother is still living her life without owning a cell phone."
<div class=jp> リサーチを通して、私達がいかにエネルギーを無駄に使っているかを知った。 </div>;"<div class=jp> いかに〜か ""how; how much; in what way""  This structure occurs as an embedded interrogative sentence, where いかに means ""how (much)"" or ""in what way"".   This structure is commonly used in written language. </div><br> Via research, we came to know how much energy was used wastefully."
<div class=jp> 母の料理がいかにおいしいかは、言葉では説明できない。 </div>;"<div class=jp> いかに〜か ""how; how much; in what way""  This structure occurs as an embedded interrogative sentence, where いかに means ""how (much)"" or ""in what way"".   This structure is commonly used in written language. </div><br> I can't explain with words just how delicious my mother's cooking is."
<div class=jp> この問題をいかに解決すべきか、みんなで話し合わなくては鳴らない。 </div>;"<div class=jp> いかに〜か ""how; how much; in what way""  This structure occurs as an embedded interrogative sentence, where いかに means ""how (much)"" or ""in what way"".   This structure is commonly used in written language. </div><br> (as for) in what way you ought to solve this problem, you must talk amongst each other (to figure it out)."
<div class=jp> この論文はすばらしいと思う。しかしながら、賛成できない点もいくつかある。 </div>;"<div class=jp> S1. しかしながら S2. ""however, but""  しかしながら is a disjunctive conjunction and appears only in sentence-initial position. It is a highly formal expression and is used typically in written language. </div><br> I think this thesis is amazing, however there are several points which I cannot agree with."
<div class=jp> このカレーはかなり辛いけれど、食べられないことはない。 </div>;"<div class=jp> かなり ""considerably; rather; quite; fairly; pretty; quite a lot;   Indicates that the degree of something is not extremely high, but is higher than average. </div><br> This curry is considerably spicy, but not to the degree that I can't eat it."
<div class=jp> ピアノ、お上手ですね。いつ始められたんですか。 </div>;<div class=jp> る-verbs: V-masu + られる  Passive forms of verbs are used to indicate politeness when the speaker refers to the actions of the hearer or someone to whom the speaker wants to show deference. However, this use of passive forms does not indicate as high a level of politeness as おV-masu になる or special honorific verbs like いらっしゃる and めし上がる。 Note that the polite form of the auxilliary verb いる is not いられる, but おられる. The auxilliary verb おられる is less polite than いらっしゃる。 </div><br> You are skilled at piano. When did you start?
<div class=jp> 先輩、まだ来られないんですか。 </div>;"<div class=jp> irr-verbs: される;（来=こられる)  Passive forms of verbs are used to indicate politeness when the speaker refers to the actions of the hearer or someone to whom the speaker wants to show deference. However, this use of passive forms does not indicate as high a level of politeness as おV-masu になる or special honorific verbs like いらっしゃる and めし上がる。 Note that the polite form of the auxilliary verb いる is not いられる, but おられる. The auxilliary verb おられる is less polite than いらっしゃる。 </div><br> Has the upperclassman not yet come?"
<div class=jp> 先生はテニスをされるんですね。知りませんでした。 </div>;<div class=jp> る-verbs: V-masu + られる  Passive forms of verbs are used to indicate politeness when the speaker refers to the actions of the hearer or someone to whom the speaker wants to show deference. However, this use of passive forms does not indicate as high a level of politeness as おV-masu になる or special honorific verbs like いらっしゃる and めし上がる。 Note that the polite form of the auxilliary verb いる is not いられる, but おられる. The auxilliary verb おられる is less polite than いらっしゃる。 </div><br> The teacher plays tennis, doesn't he/she. I didn't know.
<div class=jp> 日本では四国に住んでおられたんですか。暖かいし、海もきれいだし、いい所ですよね。 </div>;<div class=jp> る-verbs: V-masu + られる  Passive forms of verbs are used to indicate politeness when the speaker refers to the actions of the hearer or someone to whom the speaker wants to show deference. However, this use of passive forms does not indicate as high a level of politeness as おV-masu になる or special honorific verbs like いらっしゃる and めし上がる。 Note that the polite form of the auxilliary verb いる is not いられる, but おられる. The auxilliary verb おられる is less polite than いらっしゃる。  sentence final よね indicates the speaker is unsure about the statement. </div><br> You lived in Shikoku of Japan? It's warm and the sea is pretty so it must be a nice place, huh?
<div class=jp> すみません、あの鉛筆をつかわれますか。 </div>;<div class=jp> う-verbs: V-nai + れる  Passive forms of verbs are used to indicate politeness when the speaker refers to the actions of the hearer or someone to whom the speaker wants to show deference. However, this use of passive forms does not indicate as high a level of politeness as おV-masu になる or special honorific verbs like いらっしゃる and めし上がる。 Note that the polite form of the auxilliary verb いる is not いられる, but おられる. The auxilliary verb おられる is less polite than いらっしゃる。 </div><br> I'm sorry, are you using that pencil?
<div class=jp> スミス先生は、僕の日本語の先生である森先生を知っておられるそうだ。 </div>;<div class=jp> V-te いる: V-te おられる  Passive forms of verbs are used to indicate politeness when the speaker refers to the actions of the hearer or someone to whom the speaker wants to show deference. However, this use of passive forms does not indicate as high a level of politeness as おV-masu になる or special honorific verbs like いらっしゃる and めし上がる。 Note that the polite form of the auxilliary verb いる is not いられる, but おられる. The auxilliary verb おられる is less polite than いらっしゃる。 </div><br> It seems that Smith-sensei knows my Japanese teacher, Mori-sensei.
<div class=jp> どんなアパートを借りるかは、家賃次第だ。 </div>;"<div class=jp> N次第だ ""depend on N""  When 次第 is affixed to nouns, it means ""depend on."" </div><br> The kind of apartment I will rent, will depend on the rent."
<div class=jp> 漢字の勉強は覚え方次第で大変じゃなくなりますよ。 </div>;"<div class=jp> N次第で ""depending on N""  When 次第 is affixed to nouns, it means ""depend on."" </div><br> Depending on how you memorize, your difficulties will disappear."
<div class=jp> 日本人だから漢字をよく知っているとは限らない。 </div>;"<div class=jp> 〜とは限らない ""not necessarily~; not always ~; it's not necessarily the case that~""  Xとは限らない means ""it's not necessarily the case that X.""  だ before とは is optional. </div><br> It's not necessarily the case that because you are Japanese you know kanji well."
<div class=jp> 自分で、部屋は、毎日ちゃんと掃除して、きちんと片付けておきなさいよ。 </div>;"<div class=jp> ちゃんと；きちんと ""neatly; tidily; properly; adequately; in good order; regularly; without fail""  ちゃんと and きちんと both indicate that someone does something neatly, properly, regularly, or without fail (i.e. in the way it is supposed to be done).  ちゃんと is more colloquial than きちんと。 </div><br> Properly clean the room everyday, yourself, and tidy up properly."
<div class=jp> 日本語を勉強しているんだから、少なくとも一度は日本に行ってみたいと思っている。 </div>;"<div class=jp> 少なくとも Number (+Counter)  少なくとも means ""at least."" It can be used with a noun  or number (optionally followed by a counter). When は follows a number (+counter), it emphasizes the number. </div><br> Since I am studying Japanese, I think I would like to go to Japan at least once."
<div class=jp> 人に何かしてもらったら、少なくともお礼は言った方がいい。 </div>;"<div class=jp> 少なくとも N (は）  少なくとも means ""at least."" It can be used with a noun or number. When used with a noun, は often follows the noun (or the particle after the noun), indicating that the noun is under focus. </div><br> If someone does something for you, you should at least thank them."
<div class=jp> 海に行きたい人もいれば、山に行きたい人もいて、旅行の計画が全然決まらない。 </div>;"<div class=jp> N1 も V-cond, N2 も V ""some do ~ and others do ~; do ~ and ~ among other things; sometimes ~ and sometimes ~; there are times when ~ and times when ~; ~ and also ~; ~ and ~ as well""  This structure is used to present actions or states (usually 2) as examples of possible or past actions/states. In many cases the actions/states are contrastive ones. </div><br> With some people wanting to go the ocean and others wanting to go the mountains, vacation plans won't be settled like this."
<div class=jp> 人生は考え方次第で、楽しくもなれば、苦しくも鳴る。 </div>;"<div class=jp> A-stem くも V-cond ば, 〜も ""some do ~ and others do ~; do ~ and ~ among other things; sometimes ~ and sometimes ~; there are times when ~ and times when ~; ~ and also ~; ~ and ~ as well""  This structure is used to present actions or states (usually 2) as examples of possible or past actions/states. In many cases the actions/states are contrastive ones. </div><br> Life, depending on how you think, can become fun, and it can also become agonizing."
<div class=jp> この仕事は危険でもあれば大変でもある。しかし、誰かがやらなければならないのだ。 </div>;"<div class=jp> ANa {に／で} も V-cond ば、〜も ""some do ~ and others do ~; do ~ and ~ among other things; sometimes ~ and sometimes ~; there are times when ~ and times when ~; ~ and also ~; ~ and ~ as well""  This structure is used to present actions or states (usually 2) as examples of possible or past actions/states. In many cases the actions/states are contrastive ones. </div><br> This work is sometimes dangerous and sometimes difficult. But somebody has to do it."
<div class=jp> 子供の頃は、兄弟とよく遊びもすれば、けんかもしたものだ。 </div>;"<div class=jp> V1-masu もすれば、V2-masu もする ""some do ~ and others do ~; do ~ and ~ among other things; sometimes ~ and sometimes ~; there are times when ~ and times when ~; ~ and also ~; ~ and ~ as well""  This structure is used to present actions or states (usually 2) as examples of possible or past actions/states. In many cases the actions/states are contrastive ones. </div><br> During my childhood, there were times when we played and times when we fought."
<div class=jp> 一週間のうち、三日はアルバイトに行きます。 </div>;"<div class=jp> N のうち(で) ""in; of; among""  Xのうち(で）is used to indicate the total entity (X) when presenting a part or portion of X. </div><br> 3 days a week I go to my part time job."
<div class=jp> 一週間の旅行のうち、三日間は東京に、後（の）四日間は京都に行く予定だ。 </div>;"<div class=jp> 後（の）Number (+ counter) ""the remaining ~; the remainder of ~; the rest of ~""  This use of 後 should be distinguished from 後 in the following example, where 後 means ""~more."" In this use, の cannot occur after 後.  このプロジェクトには後三人必要だ。 </div><br> Of the week of travel, 3 days will be spent in Tokyo, the remaining 4 days are arranged to be spent in Kyoto."
<div class=jp> これは私の物です。でも、後の物は全部ルームメートの物です。 </div>;"<div class=jp> 後のN  ""the remaining ~; the remainder of ~; the rest of ~""  This use of 後 should be distinguished from 後 in the following example, where 後 means ""~more."" In this use, の cannot occur after 後.  このプロジェクトには後三人必要だ。 </div><br> These things are mine. But the rest of these are all my roommate's things."
<div class=jp> 私にとって何よりも大切なのは、家族の幸せです。 </div>;"<div class=jp> 何より（も） ""before everything; above all; first of all; more than anything else; the most ~"" </div><br> To me, what is important above all else is the happiness of my family."
<div class=jp> 先生のアドバイスに従って勉強したら、成績がよくなった。 </div>;"<div class=jp> 〜に従って literally means ""following."" In some contexts, it means ""in accordance with"" or ""complying with"" </div><br> After following the advise of my teacher, my grades improved."
<div class=jp> 昨日は大雪で、授業に来た学生はたったの四人だった。 </div>;"<div class=jp> たった（の）Number (+counter) ""only""  This is used to emphasize the small amount or number of something. </div><br> Because of the heavy snow yesterday, only 4 students came to lessons."
<div class=jp> 隣の部屋の音楽が気になってしかたがない。うるさすぎる。 </div>;"<div class=jp> {V/A}-te しかたがない ""cannot help V-ing; cannot stop feeling ~; so ~; unbearably ~""  てしかたない、てしようがない,etc. literally mean that a situation is such or is occurring and there is no way to escape it. The phrases are used to indicate that the speaker is unable to control his psychological/physiological reactions or bear a sensation or an external situation.　しかたがない and しようがない are interchangeable.  This use is different from the following example, where the しかたがない means ""it cannot be helped; there's nothing one can do."" お金がないのだから、留学できないのはしかたがない。 </div><br> I cannot help being bothered by the next door neighbor's music. It's too loud."
<div class=jp> 昨日は、４時間しか寝られなかったので、眠くてしようがない。 </div>;"<div class=jp> {V/A}-te しようがない ""cannot help V-ing; cannot stop feeling ~; so ~; unbearably ~""  てしかたない、てしようがない,etc. literally mean that a situation is such or is occurring and there is no way to escape it. The phrases are used to indicate that the speaker is unable to control his psychological/physiological reactions or bear a sensation or an external situation. しかたがない and しようがない are interchangeable.  This use is different from the following example, where the しかたがない means ""it cannot be helped; there's nothing one can do."" お金がないのだから、留学できないのはしかたがない。 </div><br> Yesterday, I wasn't able to sleep for even 4 hours, so I cannot help feeling sleepy."
<div class=jp> 来年、日本に行けることになってので、嬉しくてしょうがない。 </div>;"<div class=jp> {V/A}-te しょうがない  ""cannot help V-ing; cannot stop feeling ~; so ~; unbearably ~""  てしかたない、てしようがない,etc. literally mean that a situation is such or is occurring and there is no way to escape it. The phrases are used to indicate that the speaker is unable to control his psychological/physiological reactions or bear a sensation or an external situation. しょうがない　i s the colloquial version.  This use is different from the following example, where the しかたがない means ""it cannot be helped; there's nothing one can do."" お金がないのだから、留学できないのはしかたがない。 </div><br> It has turned out that I shall be able to go to Japan next year, I am so happy."
<div class=jp> 昨日から頭が痛くてしかたがない。 </div>;"<div class=jp> {A/v}-te しかたがない／しようがない／しょうがない  ""cannot help V-ing; cannot stop feeling ~; so ~; unbearably ~""  てしかたない、てしようがない,etc. literally mean that a situation is such or is occurring and there is no way to escape it. The phrases are used to indicate that the speaker is unable to control his psychological/physiological reactions or bear a sensation or an external situation. しょうがない　i s the colloquial version.  This use is different from the following example, where the しかたがない means ""it cannot be helped; there's nothing one can do."" お金がないのだから、留学できないのはしかたがない。 </div><br> My head has been hurting unbearably since yesterday."
