いつ起きるか分からない地震に対して、対策を考えておかなければならない。;We need to think about how to deal with earthquakes, which are unpredictable as to when they will be hit.;"N に対して ""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc."
日本語では、目上の人に対して「あなた」と呼ぶのはとても失礼なことだ。;"In Japanese, it's very rude to address your superiors as ""anata"".";"N に対して ""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc."
税金を払うことは、国民の句に対する義務である。;Paying taxes is a citizen's responsibility to his country.;"N1 に対する N2  ""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc.""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc."
日本語を勉強して、日本の歴史に対する興味がさらに強くなった。;After I studied Japanese, my interest in Japanese history became even stronger.;"N1 に対する N2  ""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc.""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc."
日本語や中国語を勉強して、アジアの国々に対する見方が変わった。;Studying Japanese and Chinese has changed the way I look at Asian countries.;"N1 に対する N2  ""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc.""toward; for; in; with regard to""  This grammar marks something to/toward/about which one does something, or mark someone to/toward whom one does something or owes something. In different contexts, it can mark something one has interest in. Do not confuse with the use where に対して indicates two contrasting actions, states, situations, etc."
次の電車がすぐ来るから、急ぐことはありません。ゆっくり行きましょう。;The next train will come soon, so we don't need to rush. Let's take our time.;"V-plain.non-past すること（は）ない ""don't have to ~; don't need to ~; It's not necessary to ~; There is no need to ~"" In casual conversation the は may drop."
インターネットで注文すればいいから、店まで買いに行くことはないよ。;Because we can just order it on the Internet, there's no need to go to the store to get it.;"V-plain.non-past すること（は）ない ""don't have to ~; don't need to ~; It's not necessary to ~; There is no need to ~"" In casual conversation the は may drop."
よく勉強したんだから、１００点を取っても、驚くことないよ。;You studied hard, so you shouldn't be surprised that you got a perfect score.;"V-plain.non-past すること（は）ない ""don't have to ~; don't need to ~; It's not necessary to ~; There is no need to ~"" In casual conversation the は may drop."
彼と別れてもがっかりすることないよ。もっといい人がすぐ見つかるから。;You don't have to be down just because you broke up with your boyfriend. You'll meet someone much better in no time.;"V-plain.non-past すること（は）ない ""don't have to ~; don't need to ~; It's not necessary to ~; There is no need to ~"" In casual conversation the は may drop."
スミスさんは、日本語が上手だ。なぜかというと、日本に長く住んでいたからだ。;Mr. Smith is good at Japanese. As to why, it's because he lived in Japan for a long time.;"{どうして／なぜ} かというと 〜から {だ/です／etc.}  ""The reason is (that) ~; Because ~"" If the sentence starts with どうして／なぜ it must end with から　だ／です。"
私は辛い食べ物が好きだから、どちらかというと日本語料理より、韓国料理の方が好きだ。;I like spicy food, so if I had to pick, I'd say I like Korean food more than Japanese food.;"どちらかというと ""if anything; rather; if I have to decide""  This is a set phrase."
A:　今度のミーティングはいつですか。　B:　えっと、今度のミーティングは五日というと、あっ、来週の水曜日ですね。;A: Where's the next meeting? B: Let's see, the next meeting is… here wo go, next Wednesday.;"{いつ／だれ／どのぐらい} かというと ""to tell you when/who/etc.~ (it is ~).""  Question word + かというと literally means ""if I were to tell you who/what/when/etc."" In general this phrase is used to emphasize the information which follows or to delay providing the information in order to keep the hearer in suspense or to stall while recalling it."
このコンピュータのメモリは、どのぐらいかというと、２GB ぐらいです。;As for how much memory this computer has, it's around 2 GB.;"{いつ／だれ／どのぐらい} かというと ""to tell you when/who/etc.~ (it is ~).""  Question word + かというと literally means ""if I were to tell you who/what/when/etc."" In general this phrase is used to emphasize the information which follows or to delay providing the information in order to keep the hearer in suspense or to stall while recalling it."
次に発表する人は、誰かというと、田中さんです。;The next presenter is… um… it's Ms. Tanaka.;"{いつ／だれ／どのぐらい} かというと ""to tell you when/who/etc.~ (it is ~).""  Question word + かというと literally means ""if I were to tell you who/what/when/etc."" In general this phrase is used to emphasize the information which follows or to delay providing the information in order to keep the hearer in suspense or to stall while recalling it."
A：頭が痛いです。 B： それなら、すぐに寝た方がいいよ。;A: My head aches. B: If that's the case, you should go to bed right away.;"それなら ""If that's the case; If so""  それ meaning ""that"" refers to the speaker's previous statement of the statement which was just made by the hearer."
A：今度、どこか美味しいレストランで食事したいと思っているんだけど。　B：ああ、それなら、新しくできた和食レストランに行ってみたら？なかなかおいしかったよ。;A: I think I want to eat out at a restaurant with good food tonight. B: Oh, if that's so, why don't you try that new Japanese restaurant? It was pretty good.;"それなら ""If that's the case; If so""  それ meaning ""that"" refers to the speaker's previous statement of the statement which was just made by the hearer."
両親は毎日のように、よく勉強していい大学に入りなさいと言います。それなら、私が勉強しているとき、弟や妹に静かにするように言ってほしいと思います。;My parents tell me almost every day to study hard so I can get into a good university. If that's what they want, I want them to tell my little brother and sister to be quiet while I'm studying.;"それなら ""If that's the case; If so""  それ meaning ""that"" refers to the speaker's previous statement of the statement which was just made by the hearer."
漢字が難しいと思っている学生は少なくない。;Plenty of students think that kanji are difficult.;"N {は／が／も}　少なくない  ""many; much; plenty of; not a few'  少なくない is a double negative meaning ""many; much"" and is commonly used in written language. It cannot modify nouns. For ex. 少なくない人 is a BAD expression."
インタネットを通して、色々な情報を得ることが出来る。;You can obtain various information via the internet.;"N を通して ""through; via""  を通して indicates a medium (X) through which someone does something or something happens. X can be things, people, activities or actions."
昨夜から今朝にかけて、たくさん雨が降った。;From last night to this morning it rained alot.;"N1 から N2 にかけて ""from N1 to N2""  indicates a span of time or space and is used primarily in written language."
ここから隣の町にかけて、スーパーやレストランが並んでいるので、道がとても混む。;Supermarkets are lined up from here to the next town, so the street is very crowded.;"N1 から N2 にかけて ""from N1 to N2""  indicates a span of time or space and is used primarily in written language."
今の気温は華氏 (fahrenheit) で50度だから、摂氏で言うと10度ぐらいだ。;The temperature right now is 50 degrees Fahrenheit, so in terms of Celsius its about 10 degrees.;"""in terms of; in; according to; from the viewpoint of""  で言うと is used to restate something according to a different system or framework (e.g. a calendar, a measurement system, a language, a country's history)"
各国の代表者が集めって、テロの犯罪について会議を開いた。;The countries gathered each of their delegates and opened the session related to Terrorism.;"各 + N ""each ~; various""  A prefix which adds the meaning ""each; various."" When the referent of the noun after 各 is unknown, it means ""various."""
ここには各先生のメールアドレスと、各セクションの教室の番号が書いてあります;Written here are each teacher's mailing address and each section's classroom's number.;"各 + N ""each ~; various""  A prefix which adds the meaning ""each; various."" When the referent of the noun after 各 is unknown, it means ""various."""
あのレストランは、安いばかりでなく、とてもおいしい。;That restaurant is not only inexpensive, it is very delicious.;S ばかりでなく This structure is similar to XだけでなくY(も). It is usually used in written language.
京都には日本内からばかりなく、世界中から観光客が来る。;There are not only native Japanese in Kyoto, but sightseers from all over the world.;N1(part) ばかりでなく N2(part) +(も） This structure is similar to XだけでなくY(も). It is usually used in written language.
このさむらい風の人形は、いくらですか。;How much is this doll that looks like a samurai?;"N1 風の N2 ""~style; ~type; look like""  風 is a suffix and is added to nouns to make no-adjectives. X風 means ""X style/type"" or ""looks like X"""
このドレスは着物風だ。;This dress is kimono style.;"N風だ。 ""~style; ~type; look like""  風 is a suffix and is added to nouns to make no-adjectives. X風 means ""X style/type"" or ""looks like X"""
言葉は時代と共に変化する。;Words evolve along with the era.;"Nと共に ""with; along with; as""  indicates that someone does something or that something happens with N."
みんなが同時に話さないで、一人ずつ順番話して下さい。;Don't all talk at the same time, talk one at a time, in turns, please.;"{Number +(counter)} +ずつ ""per/a; at a time; each; (little) by (little)""  The number/amount X+ずつ indicates that someone does something (or something happens) with X as the unit."
ホテルのビュッフェで色々な種類の料理をちょっとずつ食べてみた。;Little by little I tried the various types of food at the hotel's buffet.;"non-specific amount expression + ずつ ""per/a; at a time; each; (little) by (little)""  The number/amount X+ずつ indicates that someone does something (or something happens) with X as the unit."
このゲームは子供から大人に至るまで、誰でも楽しめます。;From children all the way to adults, anyone can enjoy this game.;"N1 から N2 に至まで ""from N1 all the way through N2; from N1 to even N2.""  This construction indicates a span of time or space and emphasizes the size of that span at the same time. It can also be used for other than spatial or temporal spans, as seen here. Primarily used in written language."
友達同士で話し合って下さい。;Talk among your friends, please.;N同士 {が／で／を}  Indicates that Ns do something together, that Ns do something to/for/against each other, or that someone puts Ns together in some way.
自分で出来ることば、自分ですべきだ。;Things that you can do yourself, you ought to do yourself.;"V. plain.non-past.aff　べき {だ／じゃない／ではない／だった／じゃなかった／ではなかった}  ""should; ought to""  The auxillary べき expresses the speaker's strong judgment that one should do something.  The form of する before べき can be either す or する, as in すべき or するべき。"
空の様子からすると、夕方には雨になるようだ。;Judging from the state of the sky, tonight it will be rain.;"Nからすると ""judging from~""  Introduces the source or basis for the speaker's conjecture or judgment. The information can be of any sort including visual or  verbal."
思わぬ結果になって、びっくりしている。;An unthought of result occurred, it gave us a shock.;"V-nai ぬ ""not""  ぬ is a verb ending from classical Japanese and is equivalent to ない in meaning and form. In modern Japanese, it often appears in set phrases."
日本の国土は狭そうに思われているが、数字の上で見ると、そうでもない。;Japan's national land is thought of as narrow, but if you look at it in terms of numbers, it isn't so.;"N のうえで ""in terms of; from the viewpoint of ~; as far as ~ is concerned; according to ~""  Nの上で and N上 are used to indicate that the speaker's statement refers only to N.  Commonly used in written language."
翻訳の上での間違いが、お互いの国の間に誤解を生んでしまった。;As far as the translation is concerned, it's mistakes birthed misunderstanding between the countries.;"N1 の上での N2  ""in terms of; from the viewpoint of ~; as far as ~ is concerned; according to ~""  Nの上で and N上 are used to indicate that the speaker's statement refers only to N.  Commonly used in written language."
田中さんは、健康上の問題があって、仕事を辞めた。;Tanaka, as far as health is concerned, has problems so he quit work.;"N1 上の N2  ""in terms of; from the viewpoint of ~; as far as ~ is concerned; according to ~""  Nの上で and N上 are used to indicate that the speaker's statement refers only to N.  Commonly used in written language."
日本の歴史上、明治維新は大きい意味を持っている。;According to Japanese history, the Meiji Restoration has a profound (big) meaning.;"N 上  ""in terms of; from the viewpoint of ~; as far as ~ is concerned; according to ~""  Nの上で and N上 are used to indicate that the speaker's statement refers only to N.  Commonly used in written language."
奈良は京都と並んで、古い歴史のある町で、日本の首都だたこともある。;Nara, just like Kyoto, is a city with a long history (old history) and was once Japan's capitol.;"N と並んで ""as well as; just like""  Is used when introducing one or more examples to be compared to the subject of the sentence.   It is used primarily in written language."
おそらく来年は、日本に行けるだろう。;I'm supposing I probably will be able to go to Japan next year.;"おそらく〜だろう ""probably""  おそらく means ""probably"" and usually occurs with the conjecture auxiliaries だろう or でしょう。"
彼と私の考えはまったく同じだ。;His and my thoughts are exactly the same!;"まったく {V/A/ANo/(の)N/Ano}  ""totally; utterly; entirely; completely; extremely; absolutely; really""  used for emphasis in affirmative sentences. often used to express the speaker's emotion.   In negative sentences, it indicates complete negation. It is used with verbs (often in potential form) and i-adjectives in negative sentences. まったく〜（という）わけではない indicates partial negation."
このレポートはまったくだめだ。;This report is completely bad.;"まったく {V/A/ANo/(の)N/Ano}  ""totally; utterly; entirely; completely; extremely; absolutely; really""  used for emphasis in affirmative sentences. often used to express the speaker's emotion.   In negative sentences, it indicates complete negation. It is used with verbs (often in potential form) and i-adjectives in negative sentences. まったく〜（という）わけではない indicates partial negation."
このカレーは辛すぎて、まったく食べられない。;This curry is too spicy, I can't eat it at all.;"まったく〜ない ""not ~ at all; not ~ in the least""  used for emphasis in affirmative sentences. often used to express the speaker's emotion.   In negative sentences, it indicates complete negation. It is used with verbs (often in potential form) and i-adjectives in negative sentences. まったく〜（という）わけではない indicates partial negation."
納豆は嫌いだが、まったく食べられないというわけではない。;I hate Natto, but it's not that I totally can't eat it.;"まったく〜（という）わけではない ""It's not that ~ totally/completely/extremely/etc."" used for emphasis in affirmative sentences. often used to express the speaker's emotion.   In negative sentences, it indicates complete negation. It is used with verbs (often in potential form) and i-adjectives in negative sentences. まったく〜（という）わけではない indicates partial negation."
いったいあなたは何を考えてそんなことをしたんですか。;What on earth were you thinking to do such a thing!?;"いったい QW  ""(what, who, where, how, etc.) on earth""  いったい is an intensifier used with questions. It usually occurs immediately preceding the question word, but it may appear in other locations before the QW, as seen here."
いったいいつ終わるのだろうか。;When on earth will (this/it) end?;"いったい QW  ""(what, who, where, how, etc.) on earth""  いったい is an intensifier used with questions. It usually occurs immediately preceding the question word, but it may appear in other locations before the QW."
この絵はモネによって描かれたとされているが、絵の中にモネのサインは入っていない。;It is believed that this painting was painted by Monet, but Monet's signature is not in the painting.;"S-plain　とされている ""it is thought/believed/considered that~; ~ is considered/believed to ~""  This is used to introduce a commonly accepted idea or belief."
家に帰って、いつも第一にすることは、Eメールのチェックだ。;When I go home, the thing I always do first is check my email.;"第一 に V ""first; first of all; to begin with; the first; the primary"""
試験に合格できた第一の理由は、覚えた言葉や漢字が全部試験に出たことだ。;The primary reason I passed the exam was that all the words and kanji I remembered were on it.;"第一 のN ""first; first of all; to begin with; the first; the primary"""
彼女の第一印象は悪かったのに、なぜか私と彼女はとてもいい友達になった。;Even though the first impression of her was bad, somehow she and I became good friends.;"第一 N ""first; first of all; to begin with; the first; the primary"""
私のモットーは「健康が第一」です。;"My motto is ""Health first!""";"N が第一 だ。 ""first; first of all; to begin with; the first; the primary"""
この大学の図書館には、アジア経済に関する本がたくさんあります。;In this university's library there are many books concerning Asian economics.;"N1 に関する N2 formal ""with regard to; concerning; regarding; about; on; related to"""
和紙の利用法に関して調べてみたら、とても面白いことがわかった。;After researching about how to use Japanese paper, you will learn very interesting things.;"N に関して V formal ""with regard to; concerning; regarding; about; on; related to""  について is similar in meaning to に関して, but is less formal and is used in both written and spoken language."
コンピュータの知識に関しては、彼が一番だと思う。;With regard to knowledge of computers, I think he is best.;"N に関して は S formal ""with regard to; concerning; regarding; about; on; related to""  について is similar in meaning to に関して, but is less formal and is used in both written and spoken language."
現代人にとって、コンピュータのない生活は考えられないだろう。;To the modern person, a lifestyle without the computer is probably inconceivable.;"N {は／なんて} 考えられない ""unimaginable; inconceivable; unthinkable"""
漢字が800も書けるようになるなんて、日本語の勉強を始めた時には考えられなかった。;To become able to write as many as 800 kanji was unimaginable when I first started studying Japanese.;"S-plain {ということは／なんて} 考えられない ""unimaginable, unthinkable, inconeivable"""
将来は、自分の能力を生かすことが出来る会社で働きたい。;In the future, I want to work at a company where I can make the most of my abilities.;"生かす ""make the most of; make the best use of; use effectively; maintain""  生かす means literally ""to keep alive,"" but it is also used to mean ""to make the most of one's ability, etc"""
土の中から魚の骨や貝などが出てきたことから、ここは大昔海だったということが分かった。;We understood that this place was a sea a long time ago from the fact that shells and fish bones came out of the earth here.;"ことから ""because; from the fact that""  ことから is used to express a reason"
早く辞書なしで新聞が読めるようになりたい。;I want to become able to read a news paper quickly, without a dictionary.;"N なし で　V ""without ~; with no ~"""
今はもうコンピュータなしの生活は考えられない。;At this time, life without a computer is unimaginable.;"N なし の　N ""without ~; with no ~"""
ダイエット中だから、今日はデザートなしだ。;I'm in the middle of dieting, so (I'll go with) no desert today.;"N なし だ。  ""without ~; with no ~"""
今年こそ日本に留学したいと思っている。;I think that I will definitely study abroad in Japan this year.;"N こそ ""the very ~; It is that~; in particular; precisely; definitely; only (when, by doing, etc~)""  こそ emphasizes the preceding word, phrase or clause. When こそ is used, the particles は、が and を drop."
スタジアムに行って実際に見てこそ本当の面白さが分かるのだ。;Only by going to the stadium and seeing it in real life can you understand the interest of it.;"V-te こそ  ""the very ~; It is that~; in particular; precisely; definitely; only (when, by doing, etc~)""  こそ emphasizes the preceding word, phrase or clause. When こそ is used, the particles は、が and を drop."
大きい音に驚いて、ガムを飲み込んでしまった。;Surprised by a loud sound, I gulped down (swallowed deeply) my gum.;"V−masu　込む ""in; into; deeply; heavily; thoroughly; completely""  The compound verb base 込む can mean one of 4 things:  (A) Taking or putting something/someone into something {飲み込む}"
昨日は久しぶりに会った友達と一晩中話し込んで、徹夜してしまった。;Yesterday, I got deep into conversation with a friend I hadn't seen in a while and ended up pulling an all-nighter.;"V−masu　込む ""in; into; deeply; heavily; thoroughly; completely""  The compound verb base 込む can mean one of 4 things: (c) being heavily involved in something {話し込む}"
その子は水に飛び込む気持ちにはどうしてもなれなかった。;He could not bring himself to jump into the water.;"V−masu　込む ""in; into; deeply; heavily; thoroughly; completely""  The compound verb base 込む can mean one of 4 things: (B) getting into something {飛び込む}"
自分は絶対に正しいと思い込んでいる人とは、あまりはなしたくない。;I don't really want to talk to people who are convinced that they are always right.;"V−masu　込む ""in; into; deeply; heavily; thoroughly; completely""  The compound verb base 込む can mean one of 4 things: (D) doing something thoroughly and completely {思い込む}"
キムさんってさあ、フランス語がペラペラなんだけど、日本語も上手なんだってさ。;About Kim, you know, she's good at French, but also good at Japanese, you know.;"phrase/clause/sentence さ(あ) ""(you know)""  さ occurs after phrases, clauses, or sentences in very casual conversation. One function is to catch the hearer's attention, but it is also used as a filler with no meaning."
私が住んでいるアパートは、周りが静かなだけでなく安全でもあるので、学生に人気がある。;As far as the apartment where I live, the surrounds are quiet and also safe, so it is popular with students.;"N／ANa でもある ""be also""  X は Y でもある. OR X は Y でもあり、Z でもある。 Are used to introduce another property of X when X has more than one property."
今日は朝からずっと雨が降った。;It rained all the way through today since morning.;"ずっと ""all the time; all along; all the way; all through ~; throughout~; ever (since); never (since)""  ずっと means that a state or action is ongoing, from one point in time to another point in time (often the moment of speech)"
今から2,3時間、図書館に勉強しに行ってきます。;In 2-3 hours from now, I will go to the library to study.;"Number1, Number2 + Counter  ""(2 or 3) days/times/etc.; (3,4) hours/cars/etc.""  Two successive numbers are used to indicate an approximate number or amount"
今のままだと、地球温暖化は止まらない。;If things remain the same as now, earth's global warming will not stop.;"N  のままだ ""remain the same as ~""  まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X."
あのまま日本に残っていたら、もっと日本語が上手になっただろう。;After remaining in Japan in that way, you became more skillful with japanese, didn't you?;"DemAまま ""remain the same as ~"" まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X."
このお菓子は、冷たいまま食べるより、電子レンジで温めた方がおいしく食べられますよ。;As for this confectionary, instead of eating it still cold, as it is, if you heat it in the microwave it'll be more delicious to eat.;"Aまま（で）V ""V with ~; V while ~; V as (it is); V without ~""  まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X."
これはこのままにする。;Leave this as it is.;"Xままにする。 ""leave ~ as (it is)""  ""remain the same as ~""  まま indicates that the state of X remains unchanged or that someone does something without changing the current state of X."
彼は２０代で会社を作り、３０代で、大金持ちになった。;In his 20s he built a company, and in his 30s he became a very wealthy person.;"10/20/30/etc.　＋ 代 ""one's teens/twenties/ thirties/etc.""  The suffix 代 is used with ten or its multiples to describe someone's approximate age."
1980年代の後半から1990年代の初めにかけての日本の経済は「バブル経済」と呼ばれている。;"Japan's economy from the last half of the 1980s to the beginning of the 1990s is called ""bubble economy.""";"1900/1910/1920/etc. + 年代 ""1990s/1910s/1920s/etc.""  the suffix 代 is used with 10 or its multiples and 年 to refer to a certain decade."
日本では秋になると仕事の面接に行くスーツ姿の学生が増える。;When it turns to fall in Japan, students wearing suits for going to job interviews increases.;"N　(の）姿 ""in ~; wearing ~;  姿 means ""appearance; figure"". It is used to describe someone's  external appearance, i.e. someone's form or physical form or physical appearance; someone's appearance in certain clothing; or the ay someone appears when he/she is doing something."
母が病気で苦しむ姿を見て、私は将来医者になろうと心に決めた。;Seeing the way my mother suffered from illness, I decided in my heart to become a doctor in the near future.;"V-plain.non-past 姿 ""the way one V""   姿 means ""appearance; figure"". It is used to describe someone's  external appearance, i.e. someone's form or physical form or physical appearance; someone's appearance in certain clothing; or the ay someone appears when he/she is doing something."
今日は朝から、雨が降ってはやみ、降ってはやみしていて嫌な天気だ。;"From morning today, it rained and stopped and rained and stopped over and over again; it was nasty weather.";"V1-te　は V2 ""V1 and V2 repeatedly/over and over again/many times/etc.""  The construction of VteはV is used when a set of actions is repeated over a period of time. It can be said once, or repeated, as here."
子供の頃は、毎年夏休みになると、家族と海に泳ぎに行ったものだ。;During my childhood, ever summer break my family and I would go to swim in the sea.;"V-plain.non-past ものだ ""used to ~; would""  V-plain.past ものだ is used to describe in a nostalgic fashion what someone did or what happened in the past"
毎日日本語で話すようにしていると、だんだん上手に話せるようになりますよ。;If you are trying to speak in Japanese every day, you will gradually become able to speak skillfully.;"だんだn  ""gradually; little by little; bit by bit""  だんだん is used to indicate that a state changes gradually. Thus, it often occurs with ~ていく; 〜てくる；〜くなる；〜になる；〜ようになる"
暖かくなるにつれて、雪が溶け、木が緑になっていく。;With it becoming warm, the snow will melt and the trees will turn green.;"V-non-past.aff につれて ""as ~; with ~""  Xにつれて indicates that omething takes place as X occurs. X can be either a verb or the stem of a suru-V."
技術の進歩につれて、私達の生活は便利になった。;With the progress of technology our lives became more convenient.;"Nにつれて ""as ~; with ~""  Xにつれて indicates that omething takes place as X occurs. X can be either a verb or the stem of a suru-V."
今日中にこのレポートを書き上げてしまわなければならない。;Before today is over I must finish writing up this report.;"書き上げる transitive ""to write out or down; to finish writing""  Affixed to the end of masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward,"" or ""to a great extent."" The meaning is determined by the preceeding verb."
この荷物は重すぎて誰も持ち上げることは出来ない。;This luggage is too heavy, nobody can lift it up.;"持ち上げる transitive ""1: to elevate; to raise; to lift up; 2: to flatter; to extol; to praise to the sky""  Affixed to the end of masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward,"" or ""to a great extent."" The meaning is determined by the preceeding verb."
日本語を勉強している学生が、自分達で日本語のブログサイトを立ち上げた。;The Japanese language students started up a Japanese blog site all by themselves.;"立ち上げる （V-masu 上げる） transitive ""to start (something); to start up; to boot (a computer)""  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb."
泥棒はコンビニの店員を縛り上げて、レジのお金を盗んで行った。;The thief tied up the convenience store clerk, then went and stole money from the register.;"縛り上げる （V-masu 上げる） transitive ”to bind (tie) up”  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb."
この岩を磨き上げてください。;Please polish up this rock.;"磨き上げる (V-masu 上げる） transitive ""to polish up; to shine up""  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb."
2行目から10行目まで、読み上げた。;I read loud and clearly lines 2-10.;"読み上げる (V-masu 上げる) transitive ""to read out loud (and clearly); to call a roll""  Affixed to the masu-stems of verbs, 上げる forms compound verbs, adding meanings such as ""finish something up,"" ""upward"" or ""to a great extent."" the meaning is determined by the preceding verb."
会社への行きがけに銀行によって、お金をおろして行こう。;On our way to the company, let's stop at (by means of) the bank and withdraw money.;"V-masu がけに ""on one's way""  がけに is used with the masu-stem of motion verbs like 行く、来る、and 帰る to mean ""on one's way."""
日本に行ったら 英語は使わないでなるべく日本語だけで生活するつもりだ。;If I go to Japan, I plan on not using English and speaking just Japanese to live.;"N だけで ""just N (is fine/enough/etc.)  N/Vだけで is used to express the idea that X or just doing X is fine or good enough or that one can do something just with X or by doing X."
この植木は２週間に一度水をやるだけでいいですよ。;Just watering this plant once in two weeks time is enough.;"{V-plain.non-past/N} だけで {いい／十分だ／etc.}  ""just with ~; just by V-ing (is fine/enough/etc.)  N/Vだけで is used to express the idea that X or just doing X is fine or good enough or that one can do something just with X or by doing X."
「飲むだけでやせられる薬」などという広告は信じない方がいいですよ。;"It's better not to believe advertisements that say things like ""just by taking this medicine, you'll lose weight!""";"V1-plain だけで V2  ""just with ~; just by V-ing (is fine/enough/etc.)  N/Vだけで is used to express the idea that X or just doing X is fine or good enough or that one can do something just with X or by doing X."
この読み物は、あまりにも漢字が多すぎて、何か書いてあるのかまったく理解できない。;In this reading material there are way too many kanji, I can't understand what's written here at all.;"あまりに（も） ""too; excessively; so""  あまりに（も） indicates that the degree of something is excessively high. It is commonly used in formal language."
隣の家のパーテイがあまりにうるさかったので、警察を連絡した。;The next door neighbor's party was excessively loud, so I contacted the police.;"あまりに（も）{A/Anaだ}  ""too; excessively; so""  あまりに（も） indicates that the degree of something is excessively high. It is commonly used in formal language."
あまりに便利な生活は、人間を駄目にすると思う。;I think an excessively convenient lifestyle is not good for a person.;"あまりに（も）{Adv/ANa/A-stem く}  ""too; excessively; so""  あまりに（も） indicates that the degree of something is excessively high. It is commonly used in formal language."
漢字を覚えるにはフラッシュカードを作るのが一番です。;(It is my opinion that) in order to be able to memorize kanji, making flashcards is the best.;"V-plain.non-past.aff には ""to; in order to; for; for the purpose of; when""  には　indicates purpose in general statements (often stating the speaker's judgement about an action in terms of its effectiveness, convenience, necessity, etc.). には can also mean ""when"" (=時には). Verbs or nouns can precede には.   Note that when ために is used, the predicate in the main clause describes an action. Such that: Xには Y, where Y is a judgment and never an action  XためにY, where Y is an action and never a judgement.  AND, XためにはY, where Y is a judgment, never an action"
海外旅行には、このスーツケースを持って行くと便利ですよ。;When you travel overseas, to take this suitcase with you will be convenient.;"N (of a VN, or direct object of する) には  ""to; in order to; for; for the purpose of; when""  には　indicates purpose in general statements (often stating the speaker's judgement about an action in terms of its effectiveness, convenience, necessity, etc.). には can also mean ""when"" (=時には). Verbs or nouns can precede には.   Note that when ために is used, the predicate in the main clause describes an action. Such that: Xには Y, where Y is a judgment and never an action  XためにY, where Y is an action and never a judgement.  AND, XためにはY, where Y is a judgment, never an action"
先生の説明を聞いて、この言葉の意味はだいたい分かったけれど、まだ上手に使えない。;Upon hearing the teacher's explanation, I mostly understood the meaning of this word, but I still can't use it skillfully.;"だいたいV ""mostly V; nearly V; almost V""  だいたい means ""most, almost, nearly (all), approximate."" The meaning changes depending on what it modifies."
この大学では、だいたいの学生がアルバイトをしている。;At this university, most students have part time jobs.;"だいたいの N  ""most N; almost all N; approximate N; rough N""   だいたい means ""most, almost, nearly (all), approximate."" The meaning changes depending on what it modifies."
だいたいの数は分かりますが、正確な数は調べてみないと分かりません。;I know the approximate number, but if I don't look it up I don't know the accurate number.;"だいたい　number/amount ""approximately number/amount""  だいたい means ""most;almost; nearly(all); approximate."" The meaning changes depending on what だいたい modifies."
７時から大学ホールにおいて学生会議が行います。;The student meeting will occur in the University Hall from 7:00.;"N1 において V ""in;at;on;during""  The compound particle における indicate the place or time of an action, event, or state. The pre-verbal form is において.  Both are used only in formal language."
アジアにおける歴史に関する問題は、解決が難しそうです。;Problems related to history in asia are seemingly difficult to find a resolution for.;"N1 における N2  ""in;at;on;during""  The compound particle における indicate the place or time of an action, event, or state. The pre-verbal form is において.  Both are used only in formal language."
暑いのは好きではないが、寒いのもまた苦手だ。;I don't like heat, but I also dislike the cold.;"もまた ""as well; also; too""  In this usage もまた means the same as も; however it is more emphatic and formal than も."
